image_idx,category,keypoint_id,pred,gt,distance,correct_at_threshold,threshold
1,aeroplane,4,"[8.21609990671277, 122.47454524040222]","[6.757199764251709, 123.17142486572266]",0.005389321579506042,True,0.05
1,aeroplane,5,"[20.70356011390686, 116.05907678604126]","[31.18160057067871, 109.97142791748047]",0.04039372896332591,True,0.05
1,aeroplane,6,"[15.339183434844017, 128.91501188278198]","[25.804800033569336, 137.39999389648438]",0.04491028718634122,True,0.05
1,aeroplane,7,"[155.94717264175415, 135.15723645687103]","[156.22079467773438, 135.0]",0.0010519417069998565,True,0.05
1,aeroplane,8,"[117.5862729549408, 137.4941647052765]","[117.66799926757812, 137.39999389648438]",0.0004156297952887,True,0.05
1,aeroplane,9,"[154.84376549720764, 138.67158740758896]","[149.47120666503906, 140.8285675048828]",0.019297942188866324,True,0.05
1,aeroplane,10,"[80.1139086484909, 146.94829434156418]","[76.48400115966797, 147.0]",0.012100919089302966,True,0.05
1,aeroplane,11,"[109.77855026721954, 146.7052862048149]","[104.8552017211914, 150.42857360839844]",0.020575667937142845,True,0.05
1,aeroplane,12,"[229.46489453315735, 122.54229784011841]","[220.39920043945312, 119.9142837524414]",0.03146307667474023,True,0.05
1,aeroplane,0,"[257.76679515838623, 75.05692541599274]","[258.1512145996094, 75.68571472167969]",0.0024566334184466356,True,0.1
1,aeroplane,1,"[259.6949100494385, 129.7388657927513]","[249.91439819335938, 128.4857177734375]",0.03286822040364184,True,0.1
1,aeroplane,2,"[289.19126987457275, 122.68308699131012]","[293.38641357421875, 121.85713958740234]",0.014252258992369319,True,0.1
1,aeroplane,3,"[236.38599514961243, 121.995609998703]","[242.7071990966797, 108.5999984741211]",0.04937386031966604,True,0.1
1,aeroplane,4,"[8.21609990671277, 122.47454524040222]","[6.757199764251709, 123.17142486572266]",0.005389321579506042,True,0.1
1,aeroplane,5,"[20.70356011390686, 116.05907678604126]","[31.18160057067871, 109.97142791748047]",0.04039372896332591,True,0.1
1,aeroplane,6,"[15.339183434844017, 128.91501188278198]","[25.804800033569336, 137.39999389648438]",0.04491028718634122,True,0.1
1,aeroplane,7,"[155.94717264175415, 135.15723645687103]","[156.22079467773438, 135.0]",0.0010519417069998565,True,0.1
1,aeroplane,8,"[117.5862729549408, 137.4941647052765]","[117.66799926757812, 137.39999389648438]",0.0004156297952887,True,0.1
1,aeroplane,9,"[154.84376549720764, 138.67158740758896]","[149.47120666503906, 140.8285675048828]",0.019297942188866324,True,0.1
1,aeroplane,10,"[80.1139086484909, 146.94829434156418]","[76.48400115966797, 147.0]",0.012100919089302966,True,0.1
1,aeroplane,11,"[109.77855026721954, 146.7052862048149]","[104.8552017211914, 150.42857360839844]",0.020575667937142845,True,0.1
1,aeroplane,12,"[229.46489453315735, 122.54229784011841]","[220.39920043945312, 119.9142837524414]",0.03146307667474023,True,0.1
1,aeroplane,0,"[257.76679515838623, 75.05692541599274]","[258.1512145996094, 75.68571472167969]",0.0024566334184466356,True,0.2
1,aeroplane,1,"[259.6949100494385, 129.7388657927513]","[249.91439819335938, 128.4857177734375]",0.03286822040364184,True,0.2
1,aeroplane,2,"[289.19126987457275, 122.68308699131012]","[293.38641357421875, 121.85713958740234]",0.014252258992369319,True,0.2
1,aeroplane,3,"[236.38599514961243, 121.995609998703]","[242.7071990966797, 108.5999984741211]",0.04937386031966604,True,0.2
1,aeroplane,4,"[8.21609990671277, 122.47454524040222]","[6.757199764251709, 123.17142486572266]",0.005389321579506042,True,0.2
1,aeroplane,5,"[20.70356011390686, 116.05907678604126]","[31.18160057067871, 109.97142791748047]",0.04039372896332591,True,0.2
1,aeroplane,6,"[15.339183434844017, 128.91501188278198]","[25.804800033569336, 137.39999389648438]",0.04491028718634122,True,0.2
1,aeroplane,7,"[155.94717264175415, 135.15723645687103]","[156.22079467773438, 135.0]",0.0010519417069998565,True,0.2
1,aeroplane,8,"[117.5862729549408, 137.4941647052765]","[117.66799926757812, 137.39999389648438]",0.0004156297952887,True,0.2
1,aeroplane,9,"[154.84376549720764, 138.67158740758896]","[149.47120666503906, 140.8285675048828]",0.019297942188866324,True,0.2
1,aeroplane,10,"[80.1139086484909, 146.94829434156418]","[76.48400115966797, 147.0]",0.012100919089302966,True,0.2
1,aeroplane,11,"[109.77855026721954, 146.7052862048149]","[104.8552017211914, 150.42857360839844]",0.020575667937142845,True,0.2
1,aeroplane,12,"[229.46489453315735, 122.54229784011841]","[220.39920043945312, 119.9142837524414]",0.03146307667474023,True,0.2
2,aeroplane,0,"[59.04335975646973, 74.50883612036705]","[51.81941223144531, 73.80128479003906]",0.02419505154396366,True,0.05
2,aeroplane,1,"[64.90374505519867, 116.98262840509415]","[70.24405670166016, 121.89600372314453]",0.02418911267890736,True,0.05
2,aeroplane,2,"[36.965592205524445, 124.39696490764618]","[27.015182495117188, 122.65714263916016]",0.03367122657748121,True,0.05
2,aeroplane,3,"[96.98161482810974, 119.0468966960907]","[93.95327758789062, 122.75228881835938]",0.01595157854267049,True,0.05
2,aeroplane,4,"[26.623698323965073, 135.93062460422516]","[29.871715545654297, 135.78684997558594]",0.01083732593925587,True,0.05
2,aeroplane,5,"[39.427824318408966, 124.46120381355286]","[222.2116241455078, 134.07427978515625]",0.6101213787150951,False,0.05
2,aeroplane,6,"[256.75402879714966, 142.33779162168503]","[265.40240478515625, 137.53749084472656]",0.032970912227328335,True,0.05
2,aeroplane,7,"[255.5528998374939, 133.13608467578888]","[256.87091064453125, 128.9365692138672]",0.014671621360976139,True,0.05
2,aeroplane,8,"[255.3427219390869, 142.65897274017334]","[256.4900207519531, 144.34971618652344]",0.006810863844199388,True,0.05
2,aeroplane,9,"[174.0583062171936, 144.0548211336136]","[192.31324768066406, 148.15542602539062]",0.06236610977064732,False,0.05
2,aeroplane,10,"[232.8404188156128, 144.06964033842087]","[241.63604736328125, 147.0137176513672]",0.030917573710533688,True,0.05
2,aeroplane,11,"[210.128653049469, 150.21517127752304]","[220.21205139160156, 150.15342712402344]",0.0336119579360635,True,0.05
2,aeroplane,12,"[90.3658926486969, 113.71559053659439]","[101.6659164428711, 118.09028625488281]",0.04039093687897406,True,0.05
2,aeroplane,0,"[59.04335975646973, 74.50883612036705]","[51.81941223144531, 73.80128479003906]",0.02419505154396366,True,0.1
2,aeroplane,1,"[64.90374505519867, 116.98262840509415]","[70.24405670166016, 121.89600372314453]",0.02418911267890736,True,0.1
2,aeroplane,2,"[36.965592205524445, 124.39696490764618]","[27.015182495117188, 122.65714263916016]",0.03367122657748121,True,0.1
2,aeroplane,3,"[96.98161482810974, 119.0468966960907]","[93.95327758789062, 122.75228881835938]",0.01595157854267049,True,0.1
2,aeroplane,4,"[26.623698323965073, 135.93062460422516]","[29.871715545654297, 135.78684997558594]",0.01083732593925587,True,0.1
2,aeroplane,5,"[39.427824318408966, 124.46120381355286]","[222.2116241455078, 134.07427978515625]",0.6101213787150951,False,0.1
2,aeroplane,6,"[256.75402879714966, 142.33779162168503]","[265.40240478515625, 137.53749084472656]",0.032970912227328335,True,0.1
2,aeroplane,7,"[255.5528998374939, 133.13608467578888]","[256.87091064453125, 128.9365692138672]",0.014671621360976139,True,0.1
2,aeroplane,8,"[255.3427219390869, 142.65897274017334]","[256.4900207519531, 144.34971618652344]",0.006810863844199388,True,0.1
2,aeroplane,9,"[174.0583062171936, 144.0548211336136]","[192.31324768066406, 148.15542602539062]",0.06236610977064732,True,0.1
2,aeroplane,10,"[232.8404188156128, 144.06964033842087]","[241.63604736328125, 147.0137176513672]",0.030917573710533688,True,0.1
2,aeroplane,11,"[210.128653049469, 150.21517127752304]","[220.21205139160156, 150.15342712402344]",0.0336119579360635,True,0.1
2,aeroplane,12,"[90.3658926486969, 113.71559053659439]","[101.6659164428711, 118.09028625488281]",0.04039093687897406,True,0.1
2,aeroplane,0,"[59.04335975646973, 74.50883612036705]","[51.81941223144531, 73.80128479003906]",0.02419505154396366,True,0.2
2,aeroplane,1,"[64.90374505519867, 116.98262840509415]","[70.24405670166016, 121.89600372314453]",0.02418911267890736,True,0.2
2,aeroplane,2,"[36.965592205524445, 124.39696490764618]","[27.015182495117188, 122.65714263916016]",0.03367122657748121,True,0.2
2,aeroplane,3,"[96.98161482810974, 119.0468966960907]","[93.95327758789062, 122.75228881835938]",0.01595157854267049,True,0.2
2,aeroplane,4,"[26.623698323965073, 135.93062460422516]","[29.871715545654297, 135.78684997558594]",0.01083732593925587,True,0.2
2,aeroplane,5,"[39.427824318408966, 124.46120381355286]","[222.2116241455078, 134.07427978515625]",0.6101213787150951,False,0.2
2,aeroplane,6,"[256.75402879714966, 142.33779162168503]","[265.40240478515625, 137.53749084472656]",0.032970912227328335,True,0.2
2,aeroplane,7,"[255.5528998374939, 133.13608467578888]","[256.87091064453125, 128.9365692138672]",0.014671621360976139,True,0.2
2,aeroplane,8,"[255.3427219390869, 142.65897274017334]","[256.4900207519531, 144.34971618652344]",0.006810863844199388,True,0.2
2,aeroplane,9,"[174.0583062171936, 144.0548211336136]","[192.31324768066406, 148.15542602539062]",0.06236610977064732,True,0.2
2,aeroplane,10,"[232.8404188156128, 144.06964033842087]","[241.63604736328125, 147.0137176513672]",0.030917573710533688,True,0.2
2,aeroplane,11,"[210.128653049469, 150.21517127752304]","[220.21205139160156, 150.15342712402344]",0.0336119579360635,True,0.2
2,aeroplane,12,"[90.3658926486969, 113.71559053659439]","[101.6659164428711, 118.09028625488281]",0.04039093687897406,True,0.2
3,aeroplane,0,"[11.991344019770622, 52.94174328446388]","[7.054080009460449, 52.95857238769531]",0.016457642306579933,True,0.05
3,aeroplane,1,"[19.637243449687958, 120.2716201543808]","[19.138879776000977, 122.38971710205078]",0.007253122722876511,True,0.05
3,aeroplane,2,"[43.455567955970764, 120.59579193592072]","[36.05759811401367, 126.1894302368164]",0.030915430743266536,True,0.05
3,aeroplane,3,"[290.5586063861847, 129.3008342385292]","[296.7439880371094, 127.22571563720703]",0.02174730210014542,True,0.05
3,aeroplane,4,"[259.04569029808044, 119.25248801708221]","[262.90655517578125, 115.48114013671875]",0.017990535301339133,True,0.05
3,aeroplane,5,"[230.23881912231445, 111.74646019935608]","[223.88992309570312, 109.95428466796875]",0.021989991130316175,True,0.05
3,aeroplane,6,"[256.2538146972656, 123.16823154687881]","[244.60671997070312, 136.89772033691406]",0.060014227758018956,False,0.05
3,aeroplane,7,"[210.9202265739441, 122.77012467384338]","[220.6673126220703, 133.4434356689453]",0.04818082306705999,True,0.05
3,aeroplane,8,"[80.17555475234985, 109.48607549071312]","[74.38368225097656, 94.75543212890625]",0.05276126956236289,False,0.05
3,aeroplane,0,"[11.991344019770622, 52.94174328446388]","[7.054080009460449, 52.95857238769531]",0.016457642306579933,True,0.1
3,aeroplane,1,"[19.637243449687958, 120.2716201543808]","[19.138879776000977, 122.38971710205078]",0.007253122722876511,True,0.1
3,aeroplane,2,"[43.455567955970764, 120.59579193592072]","[36.05759811401367, 126.1894302368164]",0.030915430743266536,True,0.1
3,aeroplane,3,"[290.5586063861847, 129.3008342385292]","[296.7439880371094, 127.22571563720703]",0.02174730210014542,True,0.1
3,aeroplane,4,"[259.04569029808044, 119.25248801708221]","[262.90655517578125, 115.48114013671875]",0.017990535301339133,True,0.1
3,aeroplane,5,"[230.23881912231445, 111.74646019935608]","[223.88992309570312, 109.95428466796875]",0.021989991130316175,True,0.1
3,aeroplane,6,"[256.2538146972656, 123.16823154687881]","[244.60671997070312, 136.89772033691406]",0.060014227758018956,True,0.1
3,aeroplane,7,"[210.9202265739441, 122.77012467384338]","[220.6673126220703, 133.4434356689453]",0.04818082306705999,True,0.1
3,aeroplane,8,"[80.17555475234985, 109.48607549071312]","[74.38368225097656, 94.75543212890625]",0.05276126956236289,True,0.1
3,aeroplane,0,"[11.991344019770622, 52.94174328446388]","[7.054080009460449, 52.95857238769531]",0.016457642306579933,True,0.2
3,aeroplane,1,"[19.637243449687958, 120.2716201543808]","[19.138879776000977, 122.38971710205078]",0.007253122722876511,True,0.2
3,aeroplane,2,"[43.455567955970764, 120.59579193592072]","[36.05759811401367, 126.1894302368164]",0.030915430743266536,True,0.2
3,aeroplane,3,"[290.5586063861847, 129.3008342385292]","[296.7439880371094, 127.22571563720703]",0.02174730210014542,True,0.2
3,aeroplane,4,"[259.04569029808044, 119.25248801708221]","[262.90655517578125, 115.48114013671875]",0.017990535301339133,True,0.2
3,aeroplane,5,"[230.23881912231445, 111.74646019935608]","[223.88992309570312, 109.95428466796875]",0.021989991130316175,True,0.2
3,aeroplane,6,"[256.2538146972656, 123.16823154687881]","[244.60671997070312, 136.89772033691406]",0.060014227758018956,True,0.2
3,aeroplane,7,"[210.9202265739441, 122.77012467384338]","[220.6673126220703, 133.4434356689453]",0.04818082306705999,True,0.2
3,aeroplane,8,"[80.17555475234985, 109.48607549071312]","[74.38368225097656, 94.75543212890625]",0.05276126956236289,True,0.2
4,aeroplane,0,"[274.75823163986206, 104.97463941574097]","[273.69635009765625, 102.8763427734375]",0.007838963373062504,True,0.05
4,aeroplane,1,"[275.8845806121826, 136.50420904159546]","[269.20574951171875, 139.96456909179688]",0.025073420310394504,True,0.05
4,aeroplane,2,"[290.0023341178894, 133.97061824798584]","[295.5368957519531, 131.07565307617188]",0.020819914565751156,True,0.05
4,aeroplane,3,"[250.3290832042694, 151.1697292327881]","[248.6919708251953, 152.83816528320312]",0.0077916021715991575,True,0.05
4,aeroplane,4,"[256.6500663757324, 81.22560977935791]","[260.53076171875, 81.98228454589844]",0.01317925686980933,True,0.05
4,aeroplane,5,"[136.67333722114563, 144.12877559661865]","[132.70228576660156, 145.96714782714844]",0.014586470943468894,True,0.05
4,aeroplane,6,"[84.74639654159546, 77.76615023612976]","[83.35692596435547, 77.94651794433594]",0.004670428240154787,True,0.05
4,aeroplane,7,"[104.2495608329773, 72.44648337364197]","[86.01045227050781, 74.83028411865234]",0.06131409001974628,False,0.05
4,aeroplane,8,"[91.11530184745789, 84.97649431228638]","[88.05162811279297, 86.32456970214844]",0.01115716212883875,True,0.05
4,aeroplane,9,"[204.15362119674683, 97.73952960968018]","[193.68234252929688, 108.29142761230469]",0.04955246696282679,True,0.05
4,aeroplane,10,"[160.6768548488617, 123.21611642837524]","[142.9081573486328, 118.76399993896484]",0.06105989337344842,False,0.05
4,aeroplane,11,"[164.26713466644287, 98.62360954284668]","[162.17173767089844, 99.47914123535156]",0.007544404140978272,True,0.05
4,aeroplane,12,"[185.9010636806488, 106.04678392410278]","[193.34214782714844, 113.4000015258789]",0.03487111864094194,True,0.05
4,aeroplane,13,"[118.15980076789856, 121.92244529724121]","[117.52106475830078, 122.85086059570312]",0.0037563851659910994,True,0.05
4,aeroplane,14,"[146.28249406814575, 127.8743028640747]","[146.5652618408203, 133.15313720703125]",0.017621341112299273,True,0.05
4,aeroplane,15,"[258.8943421840668, 119.32857036590576]","[243.9462432861328, 123.23400115966797]",0.051499519992075936,False,0.05
4,aeroplane,0,"[274.75823163986206, 104.97463941574097]","[273.69635009765625, 102.8763427734375]",0.007838963373062504,True,0.1
4,aeroplane,1,"[275.8845806121826, 136.50420904159546]","[269.20574951171875, 139.96456909179688]",0.025073420310394504,True,0.1
4,aeroplane,2,"[290.0023341178894, 133.97061824798584]","[295.5368957519531, 131.07565307617188]",0.020819914565751156,True,0.1
4,aeroplane,3,"[250.3290832042694, 151.1697292327881]","[248.6919708251953, 152.83816528320312]",0.0077916021715991575,True,0.1
4,aeroplane,4,"[256.6500663757324, 81.22560977935791]","[260.53076171875, 81.98228454589844]",0.01317925686980933,True,0.1
4,aeroplane,5,"[136.67333722114563, 144.12877559661865]","[132.70228576660156, 145.96714782714844]",0.014586470943468894,True,0.1
4,aeroplane,6,"[84.74639654159546, 77.76615023612976]","[83.35692596435547, 77.94651794433594]",0.004670428240154787,True,0.1
4,aeroplane,7,"[104.2495608329773, 72.44648337364197]","[86.01045227050781, 74.83028411865234]",0.06131409001974628,True,0.1
4,aeroplane,8,"[91.11530184745789, 84.97649431228638]","[88.05162811279297, 86.32456970214844]",0.01115716212883875,True,0.1
4,aeroplane,9,"[204.15362119674683, 97.73952960968018]","[193.68234252929688, 108.29142761230469]",0.04955246696282679,True,0.1
4,aeroplane,10,"[160.6768548488617, 123.21611642837524]","[142.9081573486328, 118.76399993896484]",0.06105989337344842,True,0.1
4,aeroplane,11,"[164.26713466644287, 98.62360954284668]","[162.17173767089844, 99.47914123535156]",0.007544404140978272,True,0.1
4,aeroplane,12,"[185.9010636806488, 106.04678392410278]","[193.34214782714844, 113.4000015258789]",0.03487111864094194,True,0.1
4,aeroplane,13,"[118.15980076789856, 121.92244529724121]","[117.52106475830078, 122.85086059570312]",0.0037563851659910994,True,0.1
4,aeroplane,14,"[146.28249406814575, 127.8743028640747]","[146.5652618408203, 133.15313720703125]",0.017621341112299273,True,0.1
4,aeroplane,15,"[258.8943421840668, 119.32857036590576]","[243.9462432861328, 123.23400115966797]",0.051499519992075936,True,0.1
4,aeroplane,0,"[274.75823163986206, 104.97463941574097]","[273.69635009765625, 102.8763427734375]",0.007838963373062504,True,0.2
4,aeroplane,1,"[275.8845806121826, 136.50420904159546]","[269.20574951171875, 139.96456909179688]",0.025073420310394504,True,0.2
4,aeroplane,2,"[290.0023341178894, 133.97061824798584]","[295.5368957519531, 131.07565307617188]",0.020819914565751156,True,0.2
4,aeroplane,3,"[250.3290832042694, 151.1697292327881]","[248.6919708251953, 152.83816528320312]",0.0077916021715991575,True,0.2
4,aeroplane,4,"[256.6500663757324, 81.22560977935791]","[260.53076171875, 81.98228454589844]",0.01317925686980933,True,0.2
4,aeroplane,5,"[136.67333722114563, 144.12877559661865]","[132.70228576660156, 145.96714782714844]",0.014586470943468894,True,0.2
4,aeroplane,6,"[84.74639654159546, 77.76615023612976]","[83.35692596435547, 77.94651794433594]",0.004670428240154787,True,0.2
4,aeroplane,7,"[104.2495608329773, 72.44648337364197]","[86.01045227050781, 74.83028411865234]",0.06131409001974628,True,0.2
4,aeroplane,8,"[91.11530184745789, 84.97649431228638]","[88.05162811279297, 86.32456970214844]",0.01115716212883875,True,0.2
4,aeroplane,9,"[204.15362119674683, 97.73952960968018]","[193.68234252929688, 108.29142761230469]",0.04955246696282679,True,0.2
4,aeroplane,10,"[160.6768548488617, 123.21611642837524]","[142.9081573486328, 118.76399993896484]",0.06105989337344842,True,0.2
4,aeroplane,11,"[164.26713466644287, 98.62360954284668]","[162.17173767089844, 99.47914123535156]",0.007544404140978272,True,0.2
4,aeroplane,12,"[185.9010636806488, 106.04678392410278]","[193.34214782714844, 113.4000015258789]",0.03487111864094194,True,0.2
4,aeroplane,13,"[118.15980076789856, 121.92244529724121]","[117.52106475830078, 122.85086059570312]",0.0037563851659910994,True,0.2
4,aeroplane,14,"[146.28249406814575, 127.8743028640747]","[146.5652618408203, 133.15313720703125]",0.017621341112299273,True,0.2
4,aeroplane,15,"[258.8943421840668, 119.32857036590576]","[243.9462432861328, 123.23400115966797]",0.051499519992075936,True,0.2
5,aeroplane,0,"[42.67227351665497, 60.91283559799194]","[38.58373260498047, 63.87200164794922]",0.01682353856874214,True,0.05
5,aeroplane,1,"[46.16818428039551, 114.54014778137207]","[55.18906784057617, 115.44266510009766]",0.030219728235585403,True,0.05
5,aeroplane,2,"[36.03699803352356, 98.96553754806519]","[15.114862442016602, 114.11466979980469]",0.0861027787453328,False,0.05
5,aeroplane,3,"[17.98451542854309, 115.08246660232544]","[44.56165313720703, 97.95733642578125]",0.10538892690879557,False,0.05
5,aeroplane,4,"[288.5529577732086, 84.40559506416321]","[294.9700927734375, 88.44000244140625]",0.02526659289714728,True,0.05
5,aeroplane,5,"[259.9652409553528, 74.75314736366272]","[268.1801452636719, 73.38933563232422]",0.027757808757852487,True,0.05
5,aeroplane,6,"[269.9210464954376, 93.33418011665344]","[273.3831481933594, 103.37999725341797]",0.03541885720473779,True,0.05
5,aeroplane,7,"[136.19408011436462, 112.46953010559082]","[183.71434020996094, 108.02799987792969]",0.15909124950851847,False,0.05
5,aeroplane,8,"[229.49904799461365, 115.27706384658813]","[238.51194763183594, 114.33599853515625]",0.03020632086004923,True,0.05
5,aeroplane,9,"[201.26413106918335, 115.66879749298096]","[202.97653198242188, 118.98400115966797]",0.012437797339505605,True,0.05
5,aeroplane,10,"[171.56163454055786, 111.22796535491943]","[178.0685272216797, 112.34400177001953]",0.022006360101738835,True,0.05
5,aeroplane,11,"[144.7378545999527, 119.71160173416138]","[137.8836212158203, 118.6520004272461]",0.023118840372151374,True,0.05
5,aeroplane,12,"[135.05984544754028, 88.35281133651733]","[88.17832946777344, 99.28533172607422]",0.16046448352722137,False,0.05
5,aeroplane,0,"[42.67227351665497, 60.91283559799194]","[38.58373260498047, 63.87200164794922]",0.01682353856874214,True,0.1
5,aeroplane,1,"[46.16818428039551, 114.54014778137207]","[55.18906784057617, 115.44266510009766]",0.030219728235585403,True,0.1
5,aeroplane,2,"[36.03699803352356, 98.96553754806519]","[15.114862442016602, 114.11466979980469]",0.0861027787453328,True,0.1
5,aeroplane,3,"[17.98451542854309, 115.08246660232544]","[44.56165313720703, 97.95733642578125]",0.10538892690879557,False,0.1
5,aeroplane,4,"[288.5529577732086, 84.40559506416321]","[294.9700927734375, 88.44000244140625]",0.02526659289714728,True,0.1
5,aeroplane,5,"[259.9652409553528, 74.75314736366272]","[268.1801452636719, 73.38933563232422]",0.027757808757852487,True,0.1
5,aeroplane,6,"[269.9210464954376, 93.33418011665344]","[273.3831481933594, 103.37999725341797]",0.03541885720473779,True,0.1
5,aeroplane,7,"[136.19408011436462, 112.46953010559082]","[183.71434020996094, 108.02799987792969]",0.15909124950851847,False,0.1
5,aeroplane,8,"[229.49904799461365, 115.27706384658813]","[238.51194763183594, 114.33599853515625]",0.03020632086004923,True,0.1
5,aeroplane,9,"[201.26413106918335, 115.66879749298096]","[202.97653198242188, 118.98400115966797]",0.012437797339505605,True,0.1
5,aeroplane,10,"[171.56163454055786, 111.22796535491943]","[178.0685272216797, 112.34400177001953]",0.022006360101738835,True,0.1
5,aeroplane,11,"[144.7378545999527, 119.71160173416138]","[137.8836212158203, 118.6520004272461]",0.023118840372151374,True,0.1
5,aeroplane,12,"[135.05984544754028, 88.35281133651733]","[88.17832946777344, 99.28533172607422]",0.16046448352722137,False,0.1
5,aeroplane,0,"[42.67227351665497, 60.91283559799194]","[38.58373260498047, 63.87200164794922]",0.01682353856874214,True,0.2
5,aeroplane,1,"[46.16818428039551, 114.54014778137207]","[55.18906784057617, 115.44266510009766]",0.030219728235585403,True,0.2
5,aeroplane,2,"[36.03699803352356, 98.96553754806519]","[15.114862442016602, 114.11466979980469]",0.0861027787453328,True,0.2
5,aeroplane,3,"[17.98451542854309, 115.08246660232544]","[44.56165313720703, 97.95733642578125]",0.10538892690879557,True,0.2
5,aeroplane,4,"[288.5529577732086, 84.40559506416321]","[294.9700927734375, 88.44000244140625]",0.02526659289714728,True,0.2
5,aeroplane,5,"[259.9652409553528, 74.75314736366272]","[268.1801452636719, 73.38933563232422]",0.027757808757852487,True,0.2
