image_idx,category,keypoint_id,pred,gt,distance,correct_at_threshold,threshold
1,car(G),0,"[20.27027027027027, 143.24324324324326]","[24.22058868408203, 167.35845947265625]",0.08145541857440548,False,0.05
1,car(G),1,"[101.35135135135134, 154.05405405405406]","[117.125, 173.22610473632812]",0.08275637062115258,False,0.05
1,car(G),2,"[12.162162162162161, 116.21621621621622]","[14.441176414489746, 143.39889526367188]",0.0909268293225869,False,0.05
1,car(G),3,"[28.378378378378375, 105.4054054054054]","[24.22058868408203, 128.7297821044922]",0.0789735373078926,False,0.05
1,car(G),4,"[93.24324324324324, 94.5945945945946]","[67.73896789550781, 109.17095947265625]",0.09791938146996768,False,0.05
1,car(G),5,"[60.81081081081081, 132.43243243243242]","[67.25, 146.82168579101562]",0.052547731701935,False,0.05
1,car(G),6,"[60.81081081081081, 143.24324324324326]","[72.13970947265625, 174.20404052734375]",0.10989464213800053,False,0.05
1,car(G),7,"[133.78378378378378, 132.43243243243242]","[144.99632263183594, 145.84375]",0.058269914699442336,False,0.05
1,car(G),8,"[12.162162162162161, 132.43243243243242]","[12.485294342041016, 160.02389526367188]",0.09197784972320126,False,0.05
1,car(G),9,"[68.91891891891892, 110.8108108108108]","[102.94485473632812, 131.1746368408203]",0.132180420420598,False,0.05
1,car(G),0,"[20.27027027027027, 143.24324324324326]","[24.22058868408203, 167.35845947265625]",0.08145541857440548,True,0.1
1,car(G),1,"[101.35135135135134, 154.05405405405406]","[117.125, 173.22610473632812]",0.08275637062115258,True,0.1
1,car(G),2,"[12.162162162162161, 116.21621621621622]","[14.441176414489746, 143.39889526367188]",0.0909268293225869,True,0.1
1,car(G),3,"[28.378378378378375, 105.4054054054054]","[24.22058868408203, 128.7297821044922]",0.0789735373078926,True,0.1
1,car(G),4,"[93.24324324324324, 94.5945945945946]","[67.73896789550781, 109.17095947265625]",0.09791938146996768,True,0.1
1,car(G),5,"[60.81081081081081, 132.43243243243242]","[67.25, 146.82168579101562]",0.052547731701935,True,0.1
1,car(G),6,"[60.81081081081081, 143.24324324324326]","[72.13970947265625, 174.20404052734375]",0.10989464213800053,False,0.1
1,car(G),7,"[133.78378378378378, 132.43243243243242]","[144.99632263183594, 145.84375]",0.058269914699442336,True,0.1
1,car(G),8,"[12.162162162162161, 132.43243243243242]","[12.485294342041016, 160.02389526367188]",0.09197784972320126,True,0.1
1,car(G),9,"[68.91891891891892, 110.8108108108108]","[102.94485473632812, 131.1746368408203]",0.132180420420598,False,0.1
1,car(G),0,"[20.27027027027027, 143.24324324324326]","[24.22058868408203, 167.35845947265625]",0.08145541857440548,True,0.2
1,car(G),1,"[101.35135135135134, 154.05405405405406]","[117.125, 173.22610473632812]",0.08275637062115258,True,0.2
1,car(G),2,"[12.162162162162161, 116.21621621621622]","[14.441176414489746, 143.39889526367188]",0.0909268293225869,True,0.2
1,car(G),3,"[28.378378378378375, 105.4054054054054]","[24.22058868408203, 128.7297821044922]",0.0789735373078926,True,0.2
1,car(G),4,"[93.24324324324324, 94.5945945945946]","[67.73896789550781, 109.17095947265625]",0.09791938146996768,True,0.2
1,car(G),5,"[60.81081081081081, 132.43243243243242]","[67.25, 146.82168579101562]",0.052547731701935,True,0.2
1,car(G),6,"[60.81081081081081, 143.24324324324326]","[72.13970947265625, 174.20404052734375]",0.10989464213800053,True,0.2
1,car(G),7,"[133.78378378378378, 132.43243243243242]","[144.99632263183594, 145.84375]",0.058269914699442336,True,0.2
1,car(G),8,"[12.162162162162161, 132.43243243243242]","[12.485294342041016, 160.02389526367188]",0.09197784972320126,True,0.2
1,car(G),9,"[68.91891891891892, 110.8108108108108]","[102.94485473632812, 131.1746368408203]",0.132180420420598,True,0.2
2,car(G),0,"[77.02702702702702, 140.47297297297297]","[86.01382446289062, 160.2722930908203]",0.07247801239626932,False,0.05
2,car(G),1,"[158.1081081081081, 156.527027027027]","[184.56687927246094, 183.7373046875]",0.1265115621368535,False,0.05
2,car(G),2,"[77.02702702702702, 108.36486486486486]","[78.63910675048828, 134.79598999023438]",0.08826747081882776,False,0.05
2,car(G),3,"[101.35135135135134, 108.36486486486486]","[92.04768371582031, 124.06912994384766]",0.06084426140596683,False,0.05
2,car(G),4,"[133.78378378378378, 100.33783783783784]","[136.96641540527344, 115.35355377197266]",0.051164317975707356,False,0.05
2,car(G),5,"[247.2972972972973, 132.44594594594594]","[128.92127990722656, 150.21585083007812]",0.3990078112953768,False,0.05
2,car(G),6,"[117.56756756756756, 140.47297297297297]","[130.2621307373047, 168.9878692626953]",0.10404332668461129,False,0.05
2,car(G),7,"[150.0, 116.39189189189189]","[206.69102478027344, 168.31744384765625]",0.25625801313321267,False,0.05
2,car(G),8,"[85.13513513513513, 124.4189189189189]","[68.58267211914062, 148.20457458496094]",0.09659430897426292,False,0.05
2,car(G),9,"[141.89189189189187, 108.36486486486486]","[162.44271850585938, 138.81857299804688]",0.1224638184017536,False,0.05
2,car(G),0,"[77.02702702702702, 140.47297297297297]","[86.01382446289062, 160.2722930908203]",0.07247801239626932,True,0.1
2,car(G),1,"[158.1081081081081, 156.527027027027]","[184.56687927246094, 183.7373046875]",0.1265115621368535,False,0.1
2,car(G),2,"[77.02702702702702, 108.36486486486486]","[78.63910675048828, 134.79598999023438]",0.08826747081882776,True,0.1
2,car(G),3,"[101.35135135135134, 108.36486486486486]","[92.04768371582031, 124.06912994384766]",0.06084426140596683,True,0.1
2,car(G),4,"[133.78378378378378, 100.33783783783784]","[136.96641540527344, 115.35355377197266]",0.051164317975707356,True,0.1
2,car(G),5,"[247.2972972972973, 132.44594594594594]","[128.92127990722656, 150.21585083007812]",0.3990078112953768,False,0.1
2,car(G),6,"[117.56756756756756, 140.47297297297297]","[130.2621307373047, 168.9878692626953]",0.10404332668461129,False,0.1
2,car(G),7,"[150.0, 116.39189189189189]","[206.69102478027344, 168.31744384765625]",0.25625801313321267,False,0.1
2,car(G),8,"[85.13513513513513, 124.4189189189189]","[68.58267211914062, 148.20457458496094]",0.09659430897426292,True,0.1
2,car(G),9,"[141.89189189189187, 108.36486486486486]","[162.44271850585938, 138.81857299804688]",0.1224638184017536,False,0.1
2,car(G),0,"[77.02702702702702, 140.47297297297297]","[86.01382446289062, 160.2722930908203]",0.07247801239626932,True,0.2
2,car(G),1,"[158.1081081081081, 156.527027027027]","[184.56687927246094, 183.7373046875]",0.1265115621368535,True,0.2
2,car(G),2,"[77.02702702702702, 108.36486486486486]","[78.63910675048828, 134.79598999023438]",0.08826747081882776,True,0.2
2,car(G),3,"[101.35135135135134, 108.36486486486486]","[92.04768371582031, 124.06912994384766]",0.06084426140596683,True,0.2
2,car(G),4,"[133.78378378378378, 100.33783783783784]","[136.96641540527344, 115.35355377197266]",0.051164317975707356,True,0.2
2,car(G),5,"[247.2972972972973, 132.44594594594594]","[128.92127990722656, 150.21585083007812]",0.3990078112953768,False,0.2
2,car(G),6,"[117.56756756756756, 140.47297297297297]","[130.2621307373047, 168.9878692626953]",0.10404332668461129,True,0.2
2,car(G),7,"[150.0, 116.39189189189189]","[206.69102478027344, 168.31744384765625]",0.25625801313321267,False,0.2
2,car(G),8,"[85.13513513513513, 124.4189189189189]","[68.58267211914062, 148.20457458496094]",0.09659430897426292,True,0.2
2,car(G),9,"[141.89189189189187, 108.36486486486486]","[162.44271850585938, 138.81857299804688]",0.1224638184017536,True,0.2
3,car(G),0,"[52.7027027027027, 100.0]","[60.577972412109375, 114.96728515625]",0.05637567422059504,False,0.05
3,car(G),1,"[158.1081081081081, 132.43243243243242]","[179.3347930908203, 151.77207946777344]",0.09571915533399866,False,0.05
3,car(G),2,"[60.81081081081081, 72.97297297297297]","[55.6706657409668, 86.99563598632812]",0.049783550309220326,True,0.05
3,car(G),3,"[77.02702702702702, 67.56756756756756]","[81.18865966796875, 79.63468170166016]",0.04254859049282737,True,0.05
3,car(G),4,"[101.35135135135134, 62.16216216216216]","[126.33587646484375, 69.820068359375]",0.08710593948826807,False,0.05
3,car(G),5,"[85.13513513513513, 94.5945945945946]","[112.59542083740234, 113.4950942993164]",0.11112036416718636,False,0.05
3,car(G),6,"[93.24324324324324, 116.21621621621622]","[110.14176940917969, 138.52235412597656]",0.09328117441549656,False,0.05
3,car(G),7,"[198.64864864864865, 121.62162162162163]","[227.9171142578125, 140.97601318359375]",0.11696322080271145,False,0.05
3,car(G),8,"[52.7027027027027, 83.78378378378379]","[48.3097038269043, 108.09705352783203]",0.0823565098802907,False,0.05
3,car(G),9,"[125.67567567567566, 78.37837837837839]","[153.81678771972656, 93.8658676147461]",0.10707134225585982,False,0.05
3,car(G),0,"[52.7027027027027, 100.0]","[60.577972412109375, 114.96728515625]",0.05637567422059504,True,0.1
3,car(G),1,"[158.1081081081081, 132.43243243243242]","[179.3347930908203, 151.77207946777344]",0.09571915533399866,True,0.1
3,car(G),2,"[60.81081081081081, 72.97297297297297]","[55.6706657409668, 86.99563598632812]",0.049783550309220326,True,0.1
3,car(G),3,"[77.02702702702702, 67.56756756756756]","[81.18865966796875, 79.63468170166016]",0.04254859049282737,True,0.1
3,car(G),4,"[101.35135135135134, 62.16216216216216]","[126.33587646484375, 69.820068359375]",0.08710593948826807,True,0.1
3,car(G),5,"[85.13513513513513, 94.5945945945946]","[112.59542083740234, 113.4950942993164]",0.11112036416718636,False,0.1
3,car(G),6,"[93.24324324324324, 116.21621621621622]","[110.14176940917969, 138.52235412597656]",0.09328117441549656,True,0.1
3,car(G),7,"[198.64864864864865, 121.62162162162163]","[227.9171142578125, 140.97601318359375]",0.11696322080271145,False,0.1
3,car(G),8,"[52.7027027027027, 83.78378378378379]","[48.3097038269043, 108.09705352783203]",0.0823565098802907,True,0.1
3,car(G),9,"[125.67567567567566, 78.37837837837839]","[153.81678771972656, 93.8658676147461]",0.10707134225585982,False,0.1
3,car(G),0,"[52.7027027027027, 100.0]","[60.577972412109375, 114.96728515625]",0.05637567422059504,True,0.2
3,car(G),1,"[158.1081081081081, 132.43243243243242]","[179.3347930908203, 151.77207946777344]",0.09571915533399866,True,0.2
3,car(G),2,"[60.81081081081081, 72.97297297297297]","[55.6706657409668, 86.99563598632812]",0.049783550309220326,True,0.2
3,car(G),3,"[77.02702702702702, 67.56756756756756]","[81.18865966796875, 79.63468170166016]",0.04254859049282737,True,0.2
3,car(G),4,"[101.35135135135134, 62.16216216216216]","[126.33587646484375, 69.820068359375]",0.08710593948826807,True,0.2
3,car(G),5,"[85.13513513513513, 94.5945945945946]","[112.59542083740234, 113.4950942993164]",0.11112036416718636,True,0.2
3,car(G),6,"[93.24324324324324, 116.21621621621622]","[110.14176940917969, 138.52235412597656]",0.09328117441549656,True,0.2
3,car(G),7,"[198.64864864864865, 121.62162162162163]","[227.9171142578125, 140.97601318359375]",0.11696322080271145,True,0.2
3,car(G),8,"[52.7027027027027, 83.78378378378379]","[48.3097038269043, 108.09705352783203]",0.0823565098802907,True,0.2
3,car(G),9,"[125.67567567567566, 78.37837837837839]","[153.81678771972656, 93.8658676147461]",0.10707134225585982,True,0.2
4,car(G),0,"[52.7027027027027, 100.33783783783784]","[60.91071319580078, 122.78571319580078]",0.07967144646340774,False,0.05
4,car(G),1,"[117.56756756756756, 118.58108108108108]","[138.5892791748047, 136.17857360839844]",0.09138344745246921,False,0.05
4,car(G),2,"[44.59459459459459, 69.93243243243244]","[51.80356979370117, 88.5]",0.06639309609335403,False,0.05
4,car(G),3,"[52.7027027027027, 69.93243243243244]","[68.41071319580078, 75.10713958740234]",0.05512805172111927,False,0.05
4,car(G),4,"[109.45945945945945, 63.851351351351354]","[92.51786041259766, 71.35713958740234]",0.06176610319126593,False,0.05
4,car(G),5,"[68.91891891891892, 88.17567567567568]","[92.51786041259766, 107.25]",0.10114565339436558,False,0.05
4,car(G),6,"[77.02702702702702, 106.41891891891892]","[88.23213958740234, 132.9642791748047]",0.0960445902580579,False,0.05
4,car(G),7,"[166.2162162162162, 106.41891891891892]","[176.0892791748047, 115.82142639160156]",0.045446490997424045,True,0.05
4,car(G),8,"[44.59459459459459, 88.17567567567568]","[47.51785659790039, 111.53571319580078]",0.07847411559670305,False,0.05
4,car(G),9,"[117.56756756756756, 76.01351351351352]","[132.1607208251953, 94.39286041259766]",0.07822762473402611,False,0.05
4,car(G),0,"[52.7027027027027, 100.33783783783784]","[60.91071319580078, 122.78571319580078]",0.07967144646340774,True,0.1
4,car(G),1,"[117.56756756756756, 118.58108108108108]","[138.5892791748047, 136.17857360839844]",0.09138344745246921,True,0.1
4,car(G),2,"[44.59459459459459, 69.93243243243244]","[51.80356979370117, 88.5]",0.06639309609335403,True,0.1
4,car(G),3,"[52.7027027027027, 69.93243243243244]","[68.41071319580078, 75.10713958740234]",0.05512805172111927,True,0.1
4,car(G),4,"[109.45945945945945, 63.851351351351354]","[92.51786041259766, 71.35713958740234]",0.06176610319126593,True,0.1
4,car(G),5,"[68.91891891891892, 88.17567567567568]","[92.51786041259766, 107.25]",0.10114565339436558,False,0.1
4,car(G),6,"[77.02702702702702, 106.41891891891892]","[88.23213958740234, 132.9642791748047]",0.0960445902580579,True,0.1
4,car(G),7,"[166.2162162162162, 106.41891891891892]","[176.0892791748047, 115.82142639160156]",0.045446490997424045,True,0.1
4,car(G),8,"[44.59459459459459, 88.17567567567568]","[47.51785659790039, 111.53571319580078]",0.07847411559670305,True,0.1
4,car(G),9,"[117.56756756756756, 76.01351351351352]","[132.1607208251953, 94.39286041259766]",0.07822762473402611,True,0.1
4,car(G),0,"[52.7027027027027, 100.33783783783784]","[60.91071319580078, 122.78571319580078]",0.07967144646340774,True,0.2
4,car(G),1,"[117.56756756756756, 118.58108108108108]","[138.5892791748047, 136.17857360839844]",0.09138344745246921,True,0.2
4,car(G),2,"[44.59459459459459, 69.93243243243244]","[51.80356979370117, 88.5]",0.06639309609335403,True,0.2
4,car(G),3,"[52.7027027027027, 69.93243243243244]","[68.41071319580078, 75.10713958740234]",0.05512805172111927,True,0.2
4,car(G),4,"[109.45945945945945, 63.851351351351354]","[92.51786041259766, 71.35713958740234]",0.06176610319126593,True,0.2
4,car(G),5,"[68.91891891891892, 88.17567567567568]","[92.51786041259766, 107.25]",0.10114565339436558,True,0.2
4,car(G),6,"[77.02702702702702, 106.41891891891892]","[88.23213958740234, 132.9642791748047]",0.0960445902580579,True,0.2
4,car(G),7,"[166.2162162162162, 106.41891891891892]","[176.0892791748047, 115.82142639160156]",0.045446490997424045,True,0.2
4,car(G),8,"[44.59459459459459, 88.17567567567568]","[47.51785659790039, 111.53571319580078]",0.07847411559670305,True,0.2
4,car(G),9,"[117.56756756756756, 76.01351351351352]","[132.1607208251953, 94.39286041259766]",0.07822762473402611,True,0.2
5,car(G),0,"[60.81081081081081, 124.66216216216216]","[81.56511688232422, 142.34840393066406]",0.09089336660822576,False,0.05
5,car(G),1,"[174.32432432432432, 148.98648648648648]","[193.57119750976562, 180.92535400390625]",0.12429952112680397,False,0.05
5,car(G),2,"[52.7027027027027, 82.0945945945946]","[52.46125411987305, 107.9559555053711]",0.0862082933349731,False,0.05
5,car(G),3,"[60.81081081081081, 88.17567567567568]","[66.41128540039062, 90.78668212890625]",0.02059737586504675,True,0.05
5,car(G),4,"[133.78378378378378, 76.01351351351352]","[104.50560760498047, 76.83665466308594]",0.09763248330739364,False,0.05
5,car(G),5,"[117.56756756756756, 112.5]","[101.82290649414062, 122.97906494140625]",0.06304364928482269,False,0.05
5,car(G),6,"[101.35135135135134, 130.74324324324326]","[107.72484588623047, 155.70797729492188]",0.0858848957654097,False,0.05
5,car(G),7,"[222.97297297297297, 130.74324324324326]","[257.4194030761719, 163.75607299804688]",0.15903890073655338,False,0.05
5,car(G),8,"[52.7027027027027, 106.41891891891892]","[50.31509780883789, 132.10023498535156]",0.0859735522661358,False,0.05
5,car(G),9,"[150.0, 88.17567567567568]","[171.57305908203125, 111.71173095703125]",0.1064238265074465,False,0.05
5,car(G),0,"[60.81081081081081, 124.66216216216216]","[81.56511688232422, 142.34840393066406]",0.09089336660822576,True,0.1
5,car(G),1,"[174.32432432432432, 148.98648648648648]","[193.57119750976562, 180.92535400390625]",0.12429952112680397,False,0.1
5,car(G),2,"[52.7027027027027, 82.0945945945946]","[52.46125411987305, 107.9559555053711]",0.0862082933349731,True,0.1
5,car(G),3,"[60.81081081081081, 88.17567567567568]","[66.41128540039062, 90.78668212890625]",0.02059737586504675,True,0.1
5,car(G),4,"[133.78378378378378, 76.01351351351352]","[104.50560760498047, 76.83665466308594]",0.09763248330739364,True,0.1
5,car(G),5,"[117.56756756756756, 112.5]","[101.82290649414062, 122.97906494140625]",0.06304364928482269,True,0.1
5,car(G),6,"[101.35135135135134, 130.74324324324326]","[107.72484588623047, 155.70797729492188]",0.0858848957654097,True,0.1
5,car(G),7,"[222.97297297297297, 130.74324324324326]","[257.4194030761719, 163.75607299804688]",0.15903890073655338,False,0.1
5,car(G),8,"[52.7027027027027, 106.41891891891892]","[50.31509780883789, 132.10023498535156]",0.0859735522661358,True,0.1
5,car(G),9,"[150.0, 88.17567567567568]","[171.57305908203125, 111.71173095703125]",0.1064238265074465,False,0.1
5,car(G),0,"[60.81081081081081, 124.66216216216216]","[81.56511688232422, 142.34840393066406]",0.09089336660822576,True,0.2
5,car(G),1,"[174.32432432432432, 148.98648648648648]","[193.57119750976562, 180.92535400390625]",0.12429952112680397,True,0.2
5,car(G),2,"[52.7027027027027, 82.0945945945946]","[52.46125411987305, 107.9559555053711]",0.0862082933349731,True,0.2
5,car(G),3,"[60.81081081081081, 88.17567567567568]","[66.41128540039062, 90.78668212890625]",0.02059737586504675,True,0.2
5,car(G),4,"[133.78378378378378, 76.01351351351352]","[104.50560760498047, 76.83665466308594]",0.09763248330739364,True,0.2
5,car(G),5,"[117.56756756756756, 112.5]","[101.82290649414062, 122.97906494140625]",0.06304364928482269,True,0.2
5,car(G),6,"[101.35135135135134, 130.74324324324326]","[107.72484588623047, 155.70797729492188]",0.0858848957654097,True,0.2
5,car(G),7,"[222.97297297297297, 130.74324324324326]","[257.4194030761719, 163.75607299804688]",0.15903890073655338,True,0.2
5,car(G),8,"[52.7027027027027, 106.41891891891892]","[50.31509780883789, 132.10023498535156]",0.0859735522661358,True,0.2
5,car(G),9,"[150.0, 88.17567567567568]","[171.57305908203125, 111.71173095703125]",0.1064238265074465,True,0.2
6,car(G),0,"[20.27027027027027, 94.67567567567568]","[18.832422256469727, 109.70319366455078]",0.0503204954728251,False,0.05
6,car(G),1,"[133.78378378378378, 119.10810810810811]","[154.6365966796875, 143.7939453125]",0.10771517813986761,False,0.05
6,car(G),2,"[20.27027027027027, 58.02702702702703]","[22.744476318359375, 68.90605163574219]",0.037189435776758886,True,0.05
6,car(G),3,"[36.486486486486484, 51.91891891891892]","[43.98134231567383, 64.9939956665039]",0.050236164027249126,False,0.05
6,car(G),4,"[85.13513513513513, 45.810810810810814]","[96.6465835571289, 45.55038833618164]",0.038381312674777755,True,0.05
6,car(G),5,"[68.91891891891892, 82.45945945945947]","[92.0437240600586, 100.20248413085938]",0.09715803491137437,False,0.05
6,car(G),6,"[68.91891891891892, 113.0]","[92.0437240600586, 137.6464385986328]",0.11265500671479065,False,0.05
6,car(G),7,"[214.86486486486484, 100.78378378378379]","[249.0847625732422, 120.32162475585938]",0.13134892585196817,False,0.05
6,car(G),8,"[12.162162162162161, 76.35135135135135]","[13.933101654052734, 90.06978607177734]",0.04610756480021315,True,0.05
6,car(G),9,"[101.35135135135134, 58.02702702702703]","[117.19264221191406, 73.3769760131836]",0.07352757834887963,False,0.05
6,car(G),0,"[20.27027027027027, 94.67567567567568]","[18.832422256469727, 109.70319366455078]",0.0503204954728251,True,0.1
6,car(G),1,"[133.78378378378378, 119.10810810810811]","[154.6365966796875, 143.7939453125]",0.10771517813986761,False,0.1
6,car(G),2,"[20.27027027027027, 58.02702702702703]","[22.744476318359375, 68.90605163574219]",0.037189435776758886,True,0.1
6,car(G),3,"[36.486486486486484, 51.91891891891892]","[43.98134231567383, 64.9939956665039]",0.050236164027249126,True,0.1
6,car(G),4,"[85.13513513513513, 45.810810810810814]","[96.6465835571289, 45.55038833618164]",0.038381312674777755,True,0.1
6,car(G),5,"[68.91891891891892, 82.45945945945947]","[92.0437240600586, 100.20248413085938]",0.09715803491137437,True,0.1
6,car(G),6,"[68.91891891891892, 113.0]","[92.0437240600586, 137.6464385986328]",0.11265500671479065,False,0.1
6,car(G),7,"[214.86486486486484, 100.78378378378379]","[249.0847625732422, 120.32162475585938]",0.13134892585196817,False,0.1
6,car(G),8,"[12.162162162162161, 76.35135135135135]","[13.933101654052734, 90.06978607177734]",0.04610756480021315,True,0.1
6,car(G),9,"[101.35135135135134, 58.02702702702703]","[117.19264221191406, 73.3769760131836]",0.07352757834887963,True,0.1
6,car(G),0,"[20.27027027027027, 94.67567567567568]","[18.832422256469727, 109.70319366455078]",0.0503204954728251,True,0.2
6,car(G),1,"[133.78378378378378, 119.10810810810811]","[154.6365966796875, 143.7939453125]",0.10771517813986761,True,0.2
6,car(G),2,"[20.27027027027027, 58.02702702702703]","[22.744476318359375, 68.90605163574219]",0.037189435776758886,True,0.2
6,car(G),3,"[36.486486486486484, 51.91891891891892]","[43.98134231567383, 64.9939956665039]",0.050236164027249126,True,0.2
6,car(G),4,"[85.13513513513513, 45.810810810810814]","[96.6465835571289, 45.55038833618164]",0.038381312674777755,True,0.2
6,car(G),5,"[68.91891891891892, 82.45945945945947]","[92.0437240600586, 100.20248413085938]",0.09715803491137437,True,0.2
6,car(G),6,"[68.91891891891892, 113.0]","[92.0437240600586, 137.6464385986328]",0.11265500671479065,True,0.2
6,car(G),7,"[214.86486486486484, 100.78378378378379]","[249.0847625732422, 120.32162475585938]",0.13134892585196817,True,0.2
6,car(G),8,"[12.162162162162161, 76.35135135135135]","[13.933101654052734, 90.06978607177734]",0.04610756480021315,True,0.2
6,car(G),9,"[101.35135135135134, 58.02702702702703]","[117.19264221191406, 73.3769760131836]",0.07352757834887963,True,0.2
7,car(G),0,"[44.59459459459459, 156.8783783783784]","[51.25759506225586, 184.9737548828125]",0.09624885316245839,False,0.05
7,car(G),1,"[174.32432432432432, 170.22972972972974]","[200.5511932373047, 204.2186279296875]",0.14310422983987534,False,0.05
7,car(G),2,"[36.486486486486484, 116.82432432432432]","[30.84636116027832, 150.56625366210938]",0.1140335627558549,False,0.05
7,car(G),3,"[36.486486486486484, 116.82432432432432]","[60.588443756103516, 131.904541015625]",0.0947697372983022,False,0.05
7,car(G),4,"[117.56756756756756, 116.82432432432432]","[108.99223327636719, 122.57369995117188]",0.03441441531045219,True,0.05
7,car(G),5,"[85.13513513513513, 136.85135135135135]","[116.57354736328125, 168.644775390625]",0.14904121635633813,False,0.05
7,car(G),6,"[101.35135135135134, 163.55405405405406]","[117.15672302246094, 196.05413818359375]",0.12046508217409684,False,0.05
7,car(G),7,"[206.75675675675674, 136.85135135135135]","[229.71009826660156, 168.06158447265625]",0.1291396547219655,False,0.05
7,car(G),8,"[44.59459459459459, 136.85135135135135]","[23.265045166015625, 172.1438446044922]",0.13745745842296828,False,0.05
7,car(G),9,"[125.67567567567566, 116.82432432432432]","[158.5623779296875, 142.98492431640625]",0.14007585949087825,False,0.05
7,car(G),0,"[44.59459459459459, 156.8783783783784]","[51.25759506225586, 184.9737548828125]",0.09624885316245839,True,0.1
7,car(G),1,"[174.32432432432432, 170.22972972972974]","[200.5511932373047, 204.2186279296875]",0.14310422983987534,False,0.1
7,car(G),2,"[36.486486486486484, 116.82432432432432]","[30.84636116027832, 150.56625366210938]",0.1140335627558549,False,0.1
7,car(G),3,"[36.486486486486484, 116.82432432432432]","[60.588443756103516, 131.904541015625]",0.0947697372983022,True,0.1
7,car(G),4,"[117.56756756756756, 116.82432432432432]","[108.99223327636719, 122.57369995117188]",0.03441441531045219,True,0.1
7,car(G),5,"[85.13513513513513, 136.85135135135135]","[116.57354736328125, 168.644775390625]",0.14904121635633813,False,0.1
